,Source User id,Follower id
6545,110154065161871344,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
7948,110243267736605019,"[110290584187882541, 110257638665806240, 110100878444442877, 110251415498160204, 110181231885555799, 576556]"
84,621466,"[109280142838133190, 109577110187399943, 109323772919996573, 109247603488655271, 109808821396877458, 109283915972459366, 109541589004740073, 108193314647277126, 109295669770830325, 109359963463762937, 109462548391104437, 109263023409099660, 109307168696042216]"
684,508253,"[109929148928065824, 109442526376378604, 109518246613999901, 109586996353523840, 463455, 109625112074149128, 109622221066512048, 109319517065227065, 109505108114821645, 109314497321462652, 109533426600149084, 109331148061482014, 109248211366900659, 107140980878183936, 109315564914227137, 108226033095408067, 109176197961380381, 108201136277785960, 108192680977801095, 1385487, 1374270, 108861840598988651, 108861632320210969, 108660084632959454, 108194692499964138, 108557225258624249, 108796266541969941, 108692388579211947, 108783723612312701, 108226472216667022, 108197277019296141, 108722910159330133, 29331, 108720294416907514, 108685602226876410]"
4469,109853944684714429,"[510714, 110289205748213101, 109303854557314810, 110213373674636585, 110205140786548661, 110173335703448754, 110116670174039442, 109375715266400812, 110063049972673314, 110036755449458884, 110017409457093850, 489213, 109365860055953648, 109297069904436013, 109454865810158710, 109336544675656588, 276294, 109385755547201714, 109740001370463280, 109369169841390358, 109720985190855838, 109704864692515389, 109345293542366337, 1370283, 1377263, 109223848918067806, 109336088305007786, 109681645725015187, 109536786988044509, 109247849569890275, 109364059276978255, 109525091310929142, 109246975877523877, 579758, 109241839341136463, 109270452699178269, 109383487567702255, 109295917584915354, 109500435863350632, 109287960193771335]"
5228,793424,[510714]
4253,109847115629879659,"[109327443314328723, 109497005506038900, 110180027806519445, 110118723394425902, 110039927573490112, 110028468542178264, 109298058152602821, 109737874073077518, 109253455823293550, 109552592221560242, 57345, 109364146669917978, 430765, 109331932655497241, 109324847044765856, 109242191096900181, 109298784074767149, 236319, 108031560693720800, 308306, 248300, 21727, 230131]"
2709,108601363029999996,"[109298901244664086, 109389336697407900, 109309514671528161, 110296543361884918, 110307075874992613, 109281996079635550, 109520850485999428, 109525661289507153, 109297182414758017, 1002673, 554367, 109302751815953103, 109470152434394416, 108282675770354582, 109848146128193695, 110072776404054200, 109424576790751089, 109524757230905485, 109837639905509995, 110297051239289897, 109373402999641053, 109326305537139578, 109303460163309366, 108641766975041086, 110296951707897949, 110296499611693977, 109373837001946974, 109243993653877040, 110295159831907375, 109927271418472367, 109326089248813292, 110294279126255546, 109491029908618450, 110282800393471665, 109251615862387795, 110289441192017912, 110288021947309342, 109506802765280111, 109256131633589875, 109252553118636605]"
1366,110218582537957459,"[110208277659981358, 110279399404855292, 110272887728876765, 110185828386881540, 110301019059310384, 110300446485383203, 110180360754907463, 110291148600797411, 109582418081895426, 110287806600726125, 109325578062977263, 110261587704231277, 1142756, 110270872830735929, 109836973492234066, 108219438487536523, 108222836421911584, 110157717291678880, 109983777732936904, 110253645690840327, 110236678941801409, 110243073213779791, 110242671729141789, 110225822796280835, 110238765796668736, 109321834683359429, 110232679241599746, 110232737123550757, 109536359112657517, 110225565053167730, 110216405260753384, 1127917, 110216749883862161, 110194551153972078, 108295129255625863, 109367289236681282, 1113910, 110199305541648507, 110196968734367863, 109353217182102064]"
6277,109308962755481945,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
293,508253,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
2639,1126009,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
9458,109247922276295305,"[109263933358852565, 109313002689023755, 109361384912298482, 109365795730874649, 1132992, 108192151827188663, 108192083164431568, 299579, 79981, 235235]"
1506,109530536716818725,[109268193212065152]
9037,109354978886710855,"[110285171071775934, 108197561865957785, 110284256838102170, 1048706, 108340301679960239, 110182682733897919, 1360993, 109304202324276547, 108228158587773640, 109904364346388794, 109853938892203922, 109298346001967358, 109253076559557048, 421141, 109410100547203646, 109302542735711045, 109341080207045713, 109336419760403085, 109291378582309718, 109112361289244507, 108220716352921998, 109500541790353871, 109301234603525539, 109263944842989543, 107818474555189890, 108130696892458148, 109380906397913528, 109244530359814546, 109343815728778794, 109254154653602960, 109242132901229652, 109367717099305892, 109535267100991950, 109466813902542892, 108908587070083675, 432209, 108198807470451838, 109358889801157809, 109240709572734472, 109465674877968070]"
7393,109916235808088833,"[108241118137867179, 110267019893990232, 910643]"
1634,109245334096467717,"[109259475732566097, 109336871258640206, 109257697805325192, 110121018807249491, 109246959063015253, 109304495229907115, 110244483281907702, 109305555001913458, 110131583718751965, 109296584518775551, 108197195157271896, 270595, 109243258676559786, 109595541345760289, 510714, 110236693984567037]"
2457,109250154173359803,"[109846473350234368, 110296543361884918, 109368438788600696, 109745096973666710, 109429375125038780, 110273060640672824, 108772405993602191, 110303836103075705, 110302764974217608, 108201606392045324, 108297058341496425, 110301310873639260, 109808209886804477, 110276986819970954, 110298565370478343, 109285855189626673, 109952357930922523, 110297051239289897, 109511285693487728, 110068921406778348, 110295159831907375, 109781398088908913, 110290584187882541, 110249896993747868, 109606208282844290, 110272826922989558, 110253093644815378, 109405767250295352, 109916450319714911, 109309402786985700, 110250744504016801, 109298721523035990, 109299849963829733, 108297138556868673, 109339585707178620, 108194698448048379, 110000739150260068, 53443, 109995707199905204, 109258768109778160]"
9891,110203278319255302,"[108222836421911584, 110204716200991636, 110103822616647471, 109315453809257745, 109929094813838785, 109880217315885408, 110005536294601750, 109265786260614905, 109354922606556619, 109906, 109798274120881682, 109750299185242823, 947222, 109496697929636553, 109252616608780886, 108220781455822587, 109513162483728999, 109504119366287767, 109574693797138222, 464278, 312351, 109360709634090360, 945728, 107909616669852316, 109242515826793009, 109314497321462652, 109372206855550681, 109254191607003720, 109338241942114962, 109112423934373619]"
5558,109355506752860551,"[109938153716316548, 110054732430832563, 1327185, 110289308086682018, 110282954392633979, 110270043178139899, 109851933881858899, 109258101596412487, 110043862553277393, 110245983732404430, 110243623718158450, 109308585091882754, 108906781370886029, 110233008084087139, 110054862171828704, 109879254218966939, 110231032415731559, 109329776289260777, 109923291082023548, 110216755824889776, 109280342757772867, 109330881632424650, 109364717522882334, 110213838681348468, 109295392154134356, 110195399909850260, 110191793057495247, 110175763097301690, 106403780371229004, 109272529669647457, 110169244847305577, 110163041378126279, 110158633300360917, 109301333163992781, 110136796053710534, 109250590404759409, 110017170333926276, 109544984589173183, 110102724660880575, 109522012663147356]"
2300,215060,"[110173161793044698, 109259256712858043]"
2938,110231946790100297,"[110290584187882541, 109371369321986876, 110250973548103067, 110205964787229392, 109601503234229112, 110048397722798663, 110132919347752494, 109985373171808372, 1297679, 110121243231984254, 109847070264636922, 110117639364994604, 109551666997667883, 109837311155231948, 110100878444442877, 109333000361520693, 109891435054715003, 716624, 109957606377920945, 109935998318038684, 510714]"
5689,283440,"[109420940468610232, 110270067576177177, 109588220905379901, 108341725766678685, 109251058426187125, 109565055077612809, 110101315590741126, 109537324880540868, 109247437140905334, 108204043913908806, 109896016852551471, 109834209434010671, 109240208881056769, 507780, 109365636948891451, 109529845991780541, 109536402963686893, 456809, 109403609564755237, 536813, 106517070291957105, 109365400244621765, 109377626030587624, 109290181413560143, 108225341240961547, 109579899945082299, 267983, 109541829039799766, 109295852261410679, 108232270139315233, 109537740432641699, 109289814666146518, 109353036182094343, 109363419486995533, 109537405974035646, 109258284973864751, 109330131232424899, 109536412757178642, 109245728685744425, 109528765494191954]"
8658,489966,"[109427508511843771, 429202, 109921599552967359, 109383117885123007, 795838, 109206633777099704, 208251, 108194318850627678, 317359, 109647394303884383, 109333429574629894, 109445096404009937, 109359078349650008, 109531108274868016, 109245789498953439, 109376487643400407, 36561, 449727, 109440446314916419, 109433925078209685, 41825, 108202562861369836, 109343228992592285, 42534, 109157524154561857, 97705, 451525, 109366478313864797, 109348073789182099, 32919, 109312913352701384, 109337693732794100, 109315519498313123, 405743, 109328561057936222, 109305308860661988, 108222192536639411, 109253277094127754, 109292544608680001, 998961]"
1979,109248369083285278,"[109327443314328723, 109497005506038900, 110180027806519445, 110118723394425902, 110039927573490112, 110028468542178264, 109298058152602821, 109737874073077518, 109253455823293550, 109552592221560242, 57345, 109364146669917978, 430765, 109331932655497241, 109324847044765856, 109242191096900181, 109298784074767149, 236319, 108031560693720800, 308306, 248300, 21727, 230131]"
3803,28029,"[109264321879947132, 109278637120917045, 108131298181018137, 109907720168765124, 108260732372151497, 109545839674553593, 109195189123816716, 108228796735866969, 109848565082632555, 110157223844329460, 108243286778894677, 110062283487042216, 109246394853922073, 109580540731164555, 109538428631410450, 110105898794485881, 110105460638135628, 108209216648096278, 109332049221426143, 110015350407560779, 705485, 107927518179523491, 669674, 109309849524583656, 110054072224884356, 109254231418648406, 110084966492259708, 109304315383121470, 1402287, 109993839469605875, 109272712781378167, 109304959555596941, 109993640463799153, 109403817506684526, 108219843004082531, 109845298550366701, 109880373948317190, 109256051033860584, 109365012759233549, 109885135668091625]"
4635,109866789525214836,"[110208277659981358, 110279399404855292, 110272887728876765, 110185828386881540, 110301019059310384, 110300446485383203, 110180360754907463, 110291148600797411, 109582418081895426, 110287806600726125, 109325578062977263, 110261587704231277, 1142756, 110270872830735929, 109836973492234066, 108219438487536523, 108222836421911584, 110157717291678880, 109983777732936904, 110253645690840327, 110236678941801409, 110243073213779791, 110242671729141789, 110225822796280835, 110238765796668736, 109321834683359429, 110232679241599746, 110232737123550757, 109536359112657517, 110225565053167730, 110216405260753384, 1127917, 110216749883862161, 110194551153972078, 108295129255625863, 109367289236681282, 1113910, 110199305541648507, 110196968734367863, 109353217182102064]"
3573,36581,"[109628605335937554, 109112356170405530, 110290584187882541, 110215572517583689, 109396042838378684, 109322478721252176, 110198088964215163, 110100878444442877, 109988543207561088, 110177840648590279, 108596363515012311, 110169246319587251, 109279193204152400, 109368208683595368, 110101487181839404, 110101203679949091, 109430070192039470, 106087269865832104, 109315453809257745, 110033789401237700, 109944624750872254, 109833095428588641, 109377752334009705, 109520612048874443, 109248092421521663, 109945526043751748, 109503083853905664, 1244268, 108195825072327468, 109842838418678220, 433497, 1244974, 109807331560912671, 107545462406948993, 109803961952467104, 109431576221372709, 109252279522651283, 109376687509631244, 109373788122107408, 418269]"
8741,108686685100906342,"[109327443314328723, 109497005506038900, 110180027806519445, 110118723394425902, 110039927573490112, 110028468542178264, 109298058152602821, 109737874073077518, 109253455823293550, 109552592221560242, 57345, 109364146669917978, 430765, 109331932655497241, 109324847044765856, 109242191096900181, 109298784074767149, 236319, 108031560693720800, 308306, 248300, 21727, 230131]"
8911,109520177671511443,"[1012274, 564782]"
4817,109382339716209931,"[110310867496144637, 110290894712539898, 110284714470640218, 1097579, 110179686490609822, 110181231885555799, 355096, 110052842215790186, 109506765333429102, 23439, 110070018925161431, 110035557140472404, 110044489115812231, 109315453809257745, 109308962755481945, 109961211418550350, 109956450497135672]"
6435,110230437400796808,"[110290584187882541, 110100878444442877]"
7838,193044,"[510714, 110289205748213101, 109303854557314810, 110213373674636585, 110205140786548661, 110173335703448754, 110116670174039442, 109375715266400812, 110063049972673314, 110036755449458884, 110017409457093850, 489213, 109365860055953648, 109297069904436013, 109454865810158710, 109336544675656588, 276294, 109385755547201714, 109740001370463280, 109369169841390358, 109720985190855838, 109704864692515389, 109345293542366337, 1370283, 1377263, 109223848918067806, 109336088305007786, 109681645725015187, 109536786988044509, 109247849569890275, 109364059276978255, 109525091310929142, 109246975877523877, 579758, 109241839341136463, 109270452699178269, 109383487567702255, 109295917584915354, 109500435863350632, 109287960193771335]"
704,1002117,"[109945923505553492, 109377864480244704, 110095172889599569, 109311819026689722, 109434433361891033, 110244336238337292, 109745539517088276, 12222, 110193919232830508, 110205621656580197, 108194391166079444, 110198088964215163, 109739916970224581, 109362924198915586, 109286865976804976, 110107735656050998, 110173578855027387, 108089386293371060, 110069424992184501, 107839065311779705, 108195968663547223, 106676597614407749, 109990354254005596, 109506815475038721, 109363195973935823]"
4147,109819256972922140,"[110300692930375662, 368516, 108197274726039240, 369027, 109531593529671403, 110271797207746720, 108202543425632692, 109257206614345754, 110271695719962178, 108252199165031879, 110270656882025436, 108222836421911584, 109241865474911031, 109524121225513824, 108765921451363564, 110258894469488398, 108197116676711084, 421281, 490603, 109524610791536491, 108220448280367128, 939508, 1234041, 110198647453070220, 110209870880278876, 107537000312971849, 110204716806527868, 106143004861617389, 108197433957237711, 110086639492508688, 110124030363829765, 110181231885555799, 106619689670692679, 110153502955969903, 109510293161525199, 109315562679846056, 110103218157729413, 109448696520712429, 109248231600118536, 109270641764337646]"
5412,863328,"[109291495047279678, 108197216413724599, 80423, 109395655397049453, 109364285044428119, 108131441648871216, 109324847044765856, 478928, 109837052404247302, 80196, 109599417707687286, 109758418432156904, 234032, 109657666139801586, 499684, 109602439162440551, 108277499957776668, 109537498677910872, 109365491527055747, 31688, 109364963576190564, 150890, 109270620544256088, 37797, 280960, 109346656877644397, 108199018030688547, 212088, 109380943331037670, 454688, 1325516, 49002, 807108, 459428, 109248266731467212, 109330063788161712, 1143496, 108204555593131819, 109496803442942427, 109296373629176739]"
2585,110247584867929167,[510714]
9572,109960190035720131,"[109298901244664086, 109389336697407900, 109309514671528161, 110296543361884918, 110307075874992613, 109281996079635550, 109520850485999428, 109525661289507153, 109297182414758017, 1002673, 554367, 109302751815953103, 109470152434394416, 108282675770354582, 109848146128193695, 110072776404054200, 109424576790751089, 109524757230905485, 109837639905509995, 110297051239289897, 109373402999641053, 109326305537139578, 109303460163309366, 108641766975041086, 110296951707897949, 110296499611693977, 109373837001946974, 109243993653877040, 110295159831907375, 109927271418472367, 109326089248813292, 110294279126255546, 109491029908618450, 110282800393471665, 109251615862387795, 110289441192017912, 110288021947309342, 109506802765280111, 109256131633589875, 109252553118636605]"
5282,109960190035720131,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
8315,110123751729887880,"[110208277659981358, 110279399404855292, 110272887728876765, 110185828386881540, 110301019059310384, 110300446485383203, 110180360754907463, 110291148600797411, 109582418081895426, 110287806600726125, 109325578062977263, 110261587704231277, 1142756, 110270872830735929, 109836973492234066, 108219438487536523, 108222836421911584, 110157717291678880, 109983777732936904, 110253645690840327, 110236678941801409, 110243073213779791, 110242671729141789, 110225822796280835, 110238765796668736, 109321834683359429, 110232679241599746, 110232737123550757, 109536359112657517, 110225565053167730, 110216405260753384, 1127917, 110216749883862161, 110194551153972078, 108295129255625863, 109367289236681282, 1113910, 110199305541648507, 110196968734367863, 109353217182102064]"
3182,517450,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
494,110234776794314517,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
7363,237801,"[109263933358852565, 109313002689023755, 109361384912298482, 109365795730874649, 1132992, 108192151827188663, 108192083164431568, 299579, 79981, 235235]"
2860,458343,[109268193212065152]
7929,110129979943940943,"[110285171071775934, 108197561865957785, 110284256838102170, 1048706, 108340301679960239, 110182682733897919, 1360993, 109304202324276547, 108228158587773640, 109904364346388794, 109853938892203922, 109298346001967358, 109253076559557048, 421141, 109410100547203646, 109302542735711045, 109341080207045713, 109336419760403085, 109291378582309718, 109112361289244507, 108220716352921998, 109500541790353871, 109301234603525539, 109263944842989543, 107818474555189890, 108130696892458148, 109380906397913528, 109244530359814546, 109343815728778794, 109254154653602960, 109242132901229652, 109367717099305892, 109535267100991950, 109466813902542892, 108908587070083675, 432209, 108198807470451838, 109358889801157809, 109240709572734472, 109465674877968070]"
4041,110239540737303559,"[108241118137867179, 110267019893990232, 910643]"
7178,906328,"[109259475732566097, 109336871258640206, 109257697805325192, 110121018807249491, 109246959063015253, 109304495229907115, 110244483281907702, 109305555001913458, 110131583718751965, 109296584518775551, 108197195157271896, 270595, 109243258676559786, 109595541345760289, 510714, 110236693984567037]"
2897,32073,"[109846473350234368, 110296543361884918, 109368438788600696, 109745096973666710, 109429375125038780, 110273060640672824, 108772405993602191, 110303836103075705, 110302764974217608, 108201606392045324, 108297058341496425, 110301310873639260, 109808209886804477, 110276986819970954, 110298565370478343, 109285855189626673, 109952357930922523, 110297051239289897, 109511285693487728, 110068921406778348, 110295159831907375, 109781398088908913, 110290584187882541, 110249896993747868, 109606208282844290, 110272826922989558, 110253093644815378, 109405767250295352, 109916450319714911, 109309402786985700, 110250744504016801, 109298721523035990, 109299849963829733, 108297138556868673, 109339585707178620, 108194698448048379, 110000739150260068, 53443, 109995707199905204, 109258768109778160]"
2653,109509892430680006,"[110290584187882541, 109371369321986876, 110250973548103067, 110205964787229392, 109601503234229112, 110048397722798663, 110132919347752494, 109985373171808372, 1297679, 110121243231984254, 109847070264636922, 110117639364994604, 109551666997667883, 109837311155231948, 110100878444442877, 109333000361520693, 109891435054715003, 716624, 109957606377920945, 109935998318038684, 510714]"
3503,274713,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
1541,110237628275249340,"[109420940468610232, 110270067576177177, 109588220905379901, 108341725766678685, 109251058426187125, 109565055077612809, 110101315590741126, 109537324880540868, 109247437140905334, 108204043913908806, 109896016852551471, 109834209434010671, 109240208881056769, 507780, 109365636948891451, 109529845991780541, 109536402963686893, 456809, 109403609564755237, 536813, 106517070291957105, 109365400244621765, 109377626030587624, 109290181413560143, 108225341240961547, 109579899945082299, 267983, 109541829039799766, 109295852261410679, 108232270139315233, 109537740432641699, 109289814666146518, 109353036182094343, 109363419486995533, 109537405974035646, 109258284973864751, 109330131232424899, 109536412757178642, 109245728685744425, 109528765494191954]"
4165,110243267736605019,"[109427508511843771, 429202, 109921599552967359, 109383117885123007, 795838, 109206633777099704, 208251, 108194318850627678, 317359, 109647394303884383, 109333429574629894, 109445096404009937, 109359078349650008, 109531108274868016, 109245789498953439, 109376487643400407, 36561, 449727, 109440446314916419, 109433925078209685, 41825, 108202562861369836, 109343228992592285, 42534, 109157524154561857, 97705, 451525, 109366478313864797, 109348073789182099, 32919, 109312913352701384, 109337693732794100, 109315519498313123, 405743, 109328561057936222, 109305308860661988, 108222192536639411, 109253277094127754, 109292544608680001, 998961]"
322,108193124764703000,"[109327443314328723, 109497005506038900, 110180027806519445, 110118723394425902, 110039927573490112, 110028468542178264, 109298058152602821, 109737874073077518, 109253455823293550, 109552592221560242, 57345, 109364146669917978, 430765, 109331932655497241, 109324847044765856, 109242191096900181, 109298784074767149, 236319, 108031560693720800, 308306, 248300, 21727, 230131]"
9375,109246604262228935,"[110208277659981358, 110279399404855292, 110272887728876765, 110185828386881540, 110301019059310384, 110300446485383203, 110180360754907463, 110291148600797411, 109582418081895426, 110287806600726125, 109325578062977263, 110261587704231277, 1142756, 110270872830735929, 109836973492234066, 108219438487536523, 108222836421911584, 110157717291678880, 109983777732936904, 110253645690840327, 110236678941801409, 110243073213779791, 110242671729141789, 110225822796280835, 110238765796668736, 109321834683359429, 110232679241599746, 110232737123550757, 109536359112657517, 110225565053167730, 110216405260753384, 1127917, 110216749883862161, 110194551153972078, 108295129255625863, 109367289236681282, 1113910, 110199305541648507, 110196968734367863, 109353217182102064]"
9136,110227391072538728,"[110311086075838188, 110310876253360934, 110307075874992613, 109360895105099893, 109377553882093793, 110303113331712125, 109402660186518716, 109382383499479064, 110303550366407096, 109536530604073608, 110302400830189220, 109385176874659433, 110272742155287685, 110301708413443814, 110300272515902460, 109303899841690213, 109373857575281722, 109323867724574714, 110000477131104596, 110299689889147457, 110299401185871950, 110297475173528225, 110295159831907375, 407982, 109235950331066463, 110291387263513356, 409819, 109298400822715444, 109419910142306995, 110256103677140466, 213571, 110289441192017912, 109292576292014074, 109851261254312982, 109577779746071768, 110285844834126572, 508790, 109339655368269832, 968694, 109473633394750832]"
9531,41403,"[510714, 110289205748213101, 109303854557314810, 110213373674636585, 110205140786548661, 110173335703448754, 110116670174039442, 109375715266400812, 110063049972673314, 110036755449458884, 110017409457093850, 489213, 109365860055953648, 109297069904436013, 109454865810158710, 109336544675656588, 276294, 109385755547201714, 109740001370463280, 109369169841390358, 109720985190855838, 109704864692515389, 109345293542366337, 1370283, 1377263, 109223848918067806, 109336088305007786, 109681645725015187, 109536786988044509, 109247849569890275, 109364059276978255, 109525091310929142, 109246975877523877, 579758, 109241839341136463, 109270452699178269, 109383487567702255, 109295917584915354, 109500435863350632, 109287960193771335]"
6824,382189,"[109330704582548664, 109486522385981035, 109798487567531506, 109303197476754631, 109383202812252410, 1053811, 371504, 108142268579130553, 1102601, 107909616669852316, 109337307736298562, 1197713, 1129756]"
1164,385184,"[110300692930375662, 368516, 108197274726039240, 369027, 109531593529671403, 110271797207746720, 108202543425632692, 109257206614345754, 110271695719962178, 108252199165031879, 110270656882025436, 108222836421911584, 109241865474911031, 109524121225513824, 108765921451363564, 110258894469488398, 108197116676711084, 421281, 490603, 109524610791536491, 108220448280367128, 939508, 1234041, 110198647453070220, 110209870880278876, 107537000312971849, 110204716806527868, 106143004861617389, 108197433957237711, 110086639492508688, 110124030363829765, 110181231885555799, 106619689670692679, 110153502955969903, 109510293161525199, 109315562679846056, 110103218157729413, 109448696520712429, 109248231600118536, 109270641764337646]"
3261,109864080612055745,"[109291495047279678, 108197216413724599, 80423, 109395655397049453, 109364285044428119, 108131441648871216, 109324847044765856, 478928, 109837052404247302, 80196, 109599417707687286, 109758418432156904, 234032, 109657666139801586, 499684, 109602439162440551, 108277499957776668, 109537498677910872, 109365491527055747, 31688, 109364963576190564, 150890, 109270620544256088, 37797, 280960, 109346656877644397, 108199018030688547, 212088, 109380943331037670, 454688, 1325516, 49002, 807108, 459428, 109248266731467212, 109330063788161712, 1143496, 108204555593131819, 109496803442942427, 109296373629176739]"
4687,1389751,"[108199108157748934, 109849257641760199, 109273554606304722, 109369657882470676, 109882180425295074, 109320752173821975, 110255600276896103, 110064560007680657, 109411332350443035, 110277416611837140, 628837, 110265993573780891, 110261287242885035, 110256579309489038, 109367087334820068, 110250444149065708, 232250, 110106816497610419, 110187267341217202, 109519021852598316, 109394418531094104, 110184247062923369, 109251486243128243, 109536956053697115, 11580, 110045075285603860, 15478, 109271219717657961, 109297858195820508, 109125613829679177, 109442382934943898, 106796674481436815, 110171713830952499, 110183751018199373, 109938698461881231, 480045, 109318024151472463, 110170822526878497, 109754803840207650, 109582004493339198]"
6103,108194733028982967,[510714]
4056,109819256972922140,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
9511,109956450497135672,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
1451,109311554366175237,"[109846473350234368, 110296543361884918, 109368438788600696, 109745096973666710, 109429375125038780, 110273060640672824, 108772405993602191, 110303836103075705, 110302764974217608, 108201606392045324, 108297058341496425, 110301310873639260, 109808209886804477, 110276986819970954, 110298565370478343, 109285855189626673, 109952357930922523, 110297051239289897, 109511285693487728, 110068921406778348, 110295159831907375, 109781398088908913, 110290584187882541, 110249896993747868, 109606208282844290, 110272826922989558, 110253093644815378, 109405767250295352, 109916450319714911, 109309402786985700, 110250744504016801, 109298721523035990, 109299849963829733, 108297138556868673, 109339585707178620, 108194698448048379, 110000739150260068, 53443, 109995707199905204, 109258768109778160]"
5267,109257056851693761,"[108222836421911584, 110204716200991636, 110103822616647471, 109315453809257745, 109929094813838785, 109880217315885408, 110005536294601750, 109265786260614905, 109354922606556619, 109906, 109798274120881682, 109750299185242823, 947222, 109496697929636553, 109252616608780886, 108220781455822587, 109513162483728999, 109504119366287767, 109574693797138222, 464278, 312351, 109360709634090360, 945728, 107909616669852316, 109242515826793009, 109314497321462652, 109372206855550681, 109254191607003720, 109338241942114962, 109112423934373619]"
6131,109305021289258676,"[109938153716316548, 110054732430832563, 1327185, 110289308086682018, 110282954392633979, 110270043178139899, 109851933881858899, 109258101596412487, 110043862553277393, 110245983732404430, 110243623718158450, 109308585091882754, 108906781370886029, 110233008084087139, 110054862171828704, 109879254218966939, 110231032415731559, 109329776289260777, 109923291082023548, 110216755824889776, 109280342757772867, 109330881632424650, 109364717522882334, 110213838681348468, 109295392154134356, 110195399909850260, 110191793057495247, 110175763097301690, 106403780371229004, 109272529669647457, 110169244847305577, 110163041378126279, 110158633300360917, 109301333163992781, 110136796053710534, 109250590404759409, 110017170333926276, 109544984589173183, 110102724660880575, 109522012663147356]"
6464,301226,"[110173161793044698, 109259256712858043]"
